task,model_name,group_field,group_value,n,accuracy,f1,precision,recall,false_positive_rate,false_negative_rate,leakage_rate,false_block_rate
coarse_policy_alignment,capid,carrier_id,send_card_bill,6,0.5,0.3333333333333333,0.0,,,,,0.5
coarse_policy_alignment,capid,carrier_id,send_investment_snapshot,0,,,,,,,,
coarse_policy_alignment,capid,carrier_id,send_invoice_vendor,3,1.0,0.5,,,,,,0.0
coarse_policy_alignment,capid,carrier_id,send_payroll_hr,2,1.0,0.5,,,,,,0.0
coarse_policy_alignment,capid,carrier_id,send_receipt,5,0.2,0.16666666666666669,0.0,,,,,0.8
coarse_policy_alignment,capid,carrier_id,send_receipt_family,2,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,capid,carrier_id,send_salary_to_advisor,3,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,capid,carrier_id,send_tax_note,4,1.0,0.5,,,,,,0.0
coarse_policy_alignment,capid,carrier_id,send_tax_portal,1,1.0,0.5,,,,,,0.0
coarse_policy_alignment,capid,carrier_id,send_transaction_dispute,3,1.0,0.5,,,,,,0.0
coarse_policy_alignment,capid,carrier_id,send_wallet_payment,2,1.0,0.5,,,,,,0.0
coarse_policy_alignment,capid,carrier_id,sprint_notes_middle,0,,,,,,,,
coarse_policy_alignment,capid,carrier_id,status_json,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,capid,carrier_id,support_reply,2,0.5,0.3333333333333333,1.0,0.5,,,0.5,
coarse_policy_alignment,capid,carrier_id,task_list_tail,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,capid,carrier_id,work_note_tail,4,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,capid,language,zh,2,0.5,0.3333333333333333,0.5,1.0,,,0.0,1.0
coarse_policy_alignment,capid,language,zh_en,68,0.7352941176470589,0.7460423634336678,0.6842105263157895,0.8387096774193549,,,0.16129032258064516,0.32432432432432434
coarse_policy_alignment,capid,payload_format,agent_summary,10,0.6,0.5833333333333333,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.5
coarse_policy_alignment,capid,payload_format,chat_transcript,6,0.8333333333333334,0.8285714285714285,0.75,1.0,,,0.0,0.3333333333333333
coarse_policy_alignment,capid,payload_format,csv_row,6,1.0,1.0,1.0,1.0,,,0.0,0.0
coarse_policy_alignment,capid,payload_format,email_snippet,10,0.9,0.898989898989899,1.0,0.8,,,0.2,0.0
coarse_policy_alignment,capid,payload_format,json,12,0.8333333333333334,0.8285714285714285,0.6666666666666666,1.0,,,0.0,0.25
coarse_policy_alignment,capid,payload_format,key_value,9,0.5555555555555556,0.5303030303030303,0.5714285714285714,1.0,,,0.0,0.6
coarse_policy_alignment,capid,payload_format,natural_sentence,9,0.7777777777777778,0.75,0.5,1.0,,,0.0,0.2857142857142857
coarse_policy_alignment,capid,payload_format,spreadsheet_row,8,0.375,0.3928571428571429,0.25,0.3333333333333333,,,0.6666666666666666,0.6
coarse_policy_alignment,capid,expected_financial,False,32,0.84375,0.4576271186440678,1.0,0.84375,,,0.15625,
coarse_policy_alignment,capid,expected_financial,True,38,0.631578947368421,0.3870967741935484,0.0,,,,,0.34210526315789475
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,bank_balance,7,0.2857142857142857,0.28571428571428575,1.0,0.4,,,0.6,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,card_payment,7,0.2857142857142857,0.25,0.4,0.6666666666666666,,,0.3333333333333333,0.75
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,investment,5,0.2,0.25,0.5,0.5,,,0.5,0.3333333333333333
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,invoice_receipt,6,0.16666666666666666,0.25,1.0,0.3333333333333333,,,0.6666666666666666,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,loan_debt,8,0.125,0.2,1.0,0.25,,,0.75,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,salary_income,13,0.07692307692307693,0.11111111111111112,0.25,0.2,,,0.8,0.375
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,tax,11,0.09090909090909091,0.25,0.5,0.5,,,0.5,0.1111111111111111
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,transaction,10,0.3,0.41071428571428575,0.5,0.6666666666666666,,,0.3333333333333333,0.2857142857142857
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,wallet_payment,13,0.0,0.0,0.0,0.0,,,1.0,0.5
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,bug_report_block,1,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,calendar_invite,3,0.3333333333333333,0.25,1.0,0.3333333333333333,,,0.6666666666666666,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,chat_forward,5,0.4,0.28571428571428575,1.0,0.4,,,0.6,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,deployment_log,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,design_feedback,2,0.5,0.3333333333333333,1.0,0.5,,,0.5,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,handoff_doc,3,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,meeting_minutes_prefix,3,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,okr_summary,1,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,project_update_quote,4,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,release_email_footer,1,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,research_digest,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_bank_balance_to_spouse,4,0.0,0.0,0.0,,,,,0.25
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_brokerage_csv,2,0.0,0.0,0.0,,,,,0.5
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_card_autopay,2,0.0,0.0,0.0,,,,,0.5
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_card_bill,6,0.0,0.0,0.0,,,,,0.3333333333333333
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_investment_snapshot,1,0.0,0.0,,,,,,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_invoice_vendor,3,0.0,0.0,,,,,,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_payroll_hr,3,0.3333333333333333,0.25,,,,,,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_receipt,5,0.0,0.0,0.0,,,,,0.2
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_receipt_family,2,0.0,0.0,,,,,,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_salary_to_advisor,3,0.0,0.0,0.0,,,,,0.3333333333333333
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_tax_note,4,0.0,0.0,0.0,,,,,0.5
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_tax_portal,1,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_transaction_dispute,3,0.0,0.0,,,,,,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_wallet_payment,3,0.0,0.0,0.0,,,,,0.3333333333333333
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,sprint_notes_middle,1,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,status_json,1,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,support_reply,2,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,task_list_tail,1,0.0,0.0,,0.0,,,1.0,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,work_note_tail,4,0.75,0.42857142857142855,1.0,0.75,,,0.25,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,language,zh,2,0.0,0.0,,0.0,,,1.0,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,language,zh_en,78,0.15384615384615385,0.2102502017756255,0.5,0.2972972972972973,,,0.7027027027027027,0.2682926829268293
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,agent_summary,10,0.1,0.14285714285714285,1.0,0.16666666666666666,,,0.8333333333333334,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,chat_transcript,6,0.16666666666666666,0.2,0.5,0.3333333333333333,,,0.6666666666666666,0.3333333333333333
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,csv_row,8,0.375,0.33333333333333326,0.75,0.6,,,0.4,0.3333333333333333
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,email_snippet,11,0.09090909090909091,0.14285714285714285,1.0,0.16666666666666666,,,0.8333333333333334,0.0
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,json,13,0.07692307692307693,0.125,0.3333333333333333,0.2,,,0.8,0.25
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,key_value,13,0.23076923076923078,0.2727272727272727,0.6,0.5,,,0.5,0.2857142857142857
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,natural_sentence,9,0.2222222222222222,0.2678571428571429,0.2,0.5,,,0.5,0.5714285714285714
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,spreadsheet_row,10,0.0,0.0,0.0,0.0,,,1.0,0.2
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,expected_financial,False,38,0.2894736842105263,0.22448979591836735,1.0,0.2894736842105263,,,0.7105263157894737,
coarse_policy_alignment,openai_privacy_filter_plus_granite_guardian,expected_financial,True,42,0.023809523809523808,0.023255813953488372,0.0,,,,,0.2619047619047619
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,bank_balance,7,0.7142857142857143,0.41666666666666663,0.7142857142857143,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,card_payment,7,0.42857142857142855,0.3,0.42857142857142855,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,investment,5,0.4,0.28571428571428575,0.4,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,invoice_receipt,6,0.5,0.3333333333333333,0.5,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,loan_debt,8,0.5,0.3333333333333333,0.5,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,salary_income,13,0.38461538461538464,0.2777777777777778,0.38461538461538464,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,tax,11,0.18181818181818182,0.15384615384615385,0.18181818181818182,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,transaction,10,0.3,0.23076923076923075,0.3,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,financial_subtype,wallet_payment,13,0.8461538461538461,0.4583333333333333,0.8461538461538461,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,bug_report_block,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,calendar_invite,3,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,chat_forward,5,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,deployment_log,3,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,design_feedback,2,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,handoff_doc,3,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,meeting_minutes_prefix,3,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,okr_summary,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,project_update_quote,4,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,release_email_footer,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,research_digest,3,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_bank_balance_to_spouse,4,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_brokerage_csv,2,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_card_autopay,2,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_card_bill,6,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_investment_snapshot,1,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_invoice_vendor,3,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_payroll_hr,3,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_receipt,5,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_receipt_family,2,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_salary_to_advisor,3,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_tax_note,4,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_tax_portal,1,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_transaction_dispute,3,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,send_wallet_payment,3,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,sprint_notes_middle,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,status_json,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,support_reply,2,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,task_list_tail,1,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,carrier_id,work_note_tail,4,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,language,zh,2,0.5,0.3333333333333333,0.5,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,language,zh_en,78,0.47435897435897434,0.3217391304347826,0.47435897435897434,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,agent_summary,10,0.6,0.37499999999999994,0.6,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,chat_transcript,6,0.5,0.3333333333333333,0.5,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,csv_row,8,0.625,0.38461538461538464,0.625,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,email_snippet,11,0.5454545454545454,0.3529411764705882,0.5454545454545454,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,json,13,0.38461538461538464,0.2777777777777778,0.38461538461538464,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,key_value,13,0.46153846153846156,0.3157894736842105,0.46153846153846156,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,natural_sentence,9,0.2222222222222222,0.1818181818181818,0.2222222222222222,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,payload_format,spreadsheet_row,10,0.5,0.3333333333333333,0.5,1.0,,,0.0,1.0
coarse_policy_alignment,granite_guardian_oracle_evidence,expected_financial,False,38,1.0,0.5,1.0,1.0,,,0.0,
coarse_policy_alignment,granite_guardian_oracle_evidence,expected_financial,True,42,0.0,0.0,0.0,,,,,1.0
coarse_policy_alignment,pii_only,financial_subtype,bank_balance,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,card_payment,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,investment,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,invoice_receipt,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,loan_debt,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,salary_income,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,tax,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,transaction,0,,,,,,,,
coarse_policy_alignment,pii_only,financial_subtype,wallet_payment,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,bug_report_block,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,calendar_invite,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,chat_forward,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,deployment_log,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,design_feedback,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,handoff_doc,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,meeting_minutes_prefix,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,okr_summary,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,project_update_quote,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,release_email_footer,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,research_digest,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_bank_balance_to_spouse,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_brokerage_csv,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_card_autopay,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_card_bill,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_investment_snapshot,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_invoice_vendor,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_payroll_hr,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_receipt,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_receipt_family,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_salary_to_advisor,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_tax_note,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_tax_portal,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_transaction_dispute,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,send_wallet_payment,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,sprint_notes_middle,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,status_json,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,support_reply,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,task_list_tail,0,,,,,,,,
coarse_policy_alignment,pii_only,carrier_id,work_note_tail,0,,,,,,,,
coarse_policy_alignment,pii_only,language,unknown,0,,,,,,,,
coarse_policy_alignment,pii_only,payload_format,unknown,0,,,,,,,,
coarse_policy_alignment,pii_only,expected_financial,unknown,0,,,,,,,,
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,bank_balance,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,card_payment,5,0.8,0.8333333333333333,1.0,1.0,,,0.0,0.0
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,investment,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,invoice_receipt,4,0.75,0.9,1.0,0.6666666666666666,,,0.3333333333333333,0.0
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,loan_debt,4,0.25,0.2,1.0,0.25,,,0.75,
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,salary_income,7,1.0,1.0,1.0,1.0,,,0.0,0.0
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,tax,3,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.5,0.0
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,transaction,5,0.4,0.4,1.0,0.6666666666666666,,,0.3333333333333333,0.0
fine_grained_semantic_alignment,centroid_query_similarity,financial_subtype,wallet_payment,12,0.6666666666666666,0.5888888888888889,1.0,0.6363636363636364,,,0.36363636363636365,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,bug_report_block,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,calendar_invite,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,chat_forward,5,0.2,0.16666666666666669,1.0,0.2,,,0.8,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,deployment_log,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,design_feedback,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,handoff_doc,3,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,meeting_minutes_prefix,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,okr_summary,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,project_update_quote,4,0.75,0.42857142857142855,1.0,0.75,,,0.25,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,release_email_footer,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,research_digest,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,send_brokerage_csv,1,0.0,0.0,,,,,,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,send_card_bill,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,send_invoice_vendor,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,send_receipt,2,0.0,0.0,,,,,,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,send_tax_note,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,send_tax_portal,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,send_transaction_dispute,2,0.5,0.3333333333333333,,,,,,0.0
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,sprint_notes_middle,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,status_json,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,support_reply,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,task_list_tail,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,centroid_query_similarity,carrier_id,work_note_tail,4,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,language,zh,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,language,zh_en,46,0.6956521739130435,0.7159926470588235,1.0,0.7297297297297297,,,0.2702702702702703,0.0
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,agent_summary,6,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,chat_transcript,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,csv_row,5,0.6,0.37499999999999994,1.0,0.6,,,0.4,
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,email_snippet,9,0.5555555555555556,0.65,1.0,0.6666666666666666,,,0.3333333333333333,0.0
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,json,8,0.75,0.8035714285714285,1.0,0.6,,,0.4,0.0
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,key_value,8,0.75,0.7878787878787878,1.0,0.8333333333333334,,,0.16666666666666666,0.0
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,natural_sentence,3,0.6666666666666666,0.5,1.0,1.0,,,0.0,0.0
fine_grained_semantic_alignment,centroid_query_similarity,payload_format,spreadsheet_row,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,centroid_query_similarity,expected_financial,False,38,0.7368421052631579,0.4242424242424242,1.0,0.7368421052631579,,,0.2631578947368421,
fine_grained_semantic_alignment,centroid_query_similarity,expected_financial,True,9,0.5555555555555556,0.35714285714285715,,,,,,0.0
fine_grained_semantic_alignment,capid,financial_subtype,bank_balance,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,financial_subtype,card_payment,4,0.75,0.7333333333333334,0.6666666666666666,1.0,,,0.0,0.5
fine_grained_semantic_alignment,capid,financial_subtype,investment,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,financial_subtype,invoice_receipt,3,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.5,0.0
fine_grained_semantic_alignment,capid,financial_subtype,loan_debt,4,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,financial_subtype,salary_income,5,1.0,1.0,1.0,1.0,,,0.0,0.0
fine_grained_semantic_alignment,capid,financial_subtype,tax,3,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.5,0.0
fine_grained_semantic_alignment,capid,financial_subtype,transaction,5,0.6,0.5833333333333333,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,0.5
fine_grained_semantic_alignment,capid,financial_subtype,wallet_payment,11,0.8181818181818182,0.7777777777777778,1.0,0.8,,,0.2,0.0
fine_grained_semantic_alignment,capid,carrier_id,bug_report_block,1,1.0,0.5,1.0,1.0,,,0.0,
